sheet,date,recorder,collector,transect,treeSpecies,branchNum,catCount,catNumMin,catNumMax,lfCount,notes,,data entry notes
81,727,PD,HW/DR/ML,229,ROSMU,1,0,-,-,100,,,
81,727,PD,HW/DR/ML,229,ROSMU,1,2,K5038,K5039,95,A,,
81,727,PD,HW/DR/ML,229,MALXX,1,0,-,-,200,A,,
81,727,PD,HW/DR/ML,229,VIBPL,1,0,-,-,60,,,
81,727,PD,HW/DR/ML,229,VIBPL,1,0,-,-,75,,,
81,727,PD,HW/DR/ML,229,LIGOB,1,1,K5040,K5040,120,,,
81,727,PD,HW/DR/ML,229,RUBXX,1,0,-,-,30,,,
81,727,PD,HW/DR/ML,229,MALXX,1,1,K5041,K5041,200,,,
81,727,PD,HW/DR/ML,229,RUBXX,1,0,-,-,30,,,
81,727,PD,ML,229,VIBAC,1,0,-,-,75,,,
81,727,PD,ML,229,CRAXX,1,0,-,-,75,,,
81,727,PD,ML,229,VIBAC,1,0,-,-,100,,,
81,727,PD,ML,229,VIBAC,2,0,-,-,150,A,,
81,727,PD,ML,229,VIBAC,1,0,-,-,50,,,
81,727,PD,ML,229,FRAAM,1,0,-,-,4,,,
82,728,ML,ML,230,VIBAC,1,0,-,-,60,A,,
82,728,ML,ML,230,CRAXX,1,0,-,-,70,A,,
82,728,ML,ML,230,CRAXX,1,0,-,-,80,A,,
82,728,ML,ML,230,AMEXX,1,0,-,-,85,A,,
82,728,ML,ML,230,AMEXX,1,0,-,-,100,A,,
82,728,ML,ML,230,AMEXX,2,0,-,-,60,A,,
82,728,ML,ML,230,VIBAC,1,0,-,-,60,,,
82,728,ML,ML,230,AMEXX,1,0,-,-,80,,,
82,728,ML,ML,230,AMEXX,1,0,-,-,100,,,
82,728,ML,ML,230,FRAAM,1,0,-,-,15,,,
82,728,ML,ML,230,FRAAM,1,0,-,-,25,,,
82,728,ML,ML,230,AMEXX,1,0,-,-,40,,,
82,728,ML,ML,230,AMEXX,2,0,-,-,30,,,
82,728,ML,ML,230,VIBAC,1,0,-,-,50,A,,
82,728,ML,ML,230,VIBAC,1,0,-,-,80,A,,
82,728,ML,ML,230,AMEXX,1,0,-,-,30,,,
82,728,ML,ML,230,VIBAC,1,0,-,-,120,A,,
82,728,PD,PD,230,VIBAC,1,0,-,-,85,,,
82,728,PD,PD,230,VIBAC,1,0,-,-,100,A,,
82,728,PD,PD,230,VIBAC,1,0,-,-,125,A,,
82,728,PD,PD,230,VIBAC,1,0,-,-,80,A,,
82,728,PD,PD,230,VIBAC,1,0,-,-,50,A,,
82,728,PD,PD,230,VIBAC,1,0,-,-,90,A,,
82,728,PD,PD,231,AMEXX,1,0,-,-,200,A,,
82,728,PD,PD,231,RUBXX,1,0,-,-,17,,,
82,728,PD,PD,231,AMEXX,1,0,-,-,175,,,
82,728,PD,PD,231,AMEXX,1,0,-,-,125,A,,
82,728,PD,PD,231,AMEXX,1,0,-,-,45,,,
82,728,ML,ML,231,ROSMU,1,0,-,-,100,A,,
82,728,ML,ML,231,ROSMU,1,0,-,-,150,A,,
82,728,ML,ML,231,ROSMU,1,0,-,-,200,,,
82,728,ML,PD,231,AMEXX,1,0,-,-,200,,,
82,728,ML,ML,231,SAMCA,1,0,-,-,15,,,
83,728,ML,ML,231,CRAXX,1,0,-,-,80,,,
83,728,ML,ML,231,CRAXX,1,0,,-,150,,,
83,728,ML,ML,231,PRUSE,1,0,-,-,45,,,
83,728,ML,ML,231,MALXX,1,0,-,-,190,,,
83,729,DR,ML,232,VIBLE,1,0,-,-,90,,,
83,729,DR,ML,232,VIBLE,2,1,K4683,K4683,100,A,,
83,729,DR,ML,232,VIBLE,1,0,-,-,60,A,,
83,729,DR,ML,232,CRAXX,1,0,-,-,85,A,,
83,729,DR,ML,232,CRAXX,2,0,-,-,85,,,
83,729,DR,ML,232,VIBLE,1,1,K4684,K4684,120,,,
83,729,DR,ML,232,VIBLE,1,0,-,-,70,,,
83,729,DR,ML,232,LIGOB,1,0,-,-,150,,,
83,729,DR,ML,232,CRAXX,1,1,K4685,K4685,75,,,
83,729,DR,ML,232,LIGOB,1,0,-,-,130,,,
83,729,DR,ML,232,BERTH,1,0,-,-,250,A,,
83,729,DR,ML,232,CRAXX,2,0,-,-,75,,,
83,729,DR,ML,232,ROSMU,1,0,-,-,100,,,
83,729,DR,ML,232,MALXX,1,2,K4686,K4687,110,A,,
83,729,DR,ML,232,MALXX,2,1,K4688,K4688,200,,,
83,729,DR,ML,232,MALXX,1,1,K4689,K4689,200,,,
83,729,DR,ML,232,ROSMU,1,0,-,-,150,A,,
83,729,DR,ML,232,ROSMU,1,0,-,-,75,,,
83,729,DR,ML,233,LONMO,1,0,-,-,225,A,,
83,729,DR,ML,233,LONMO,2,0,-,-,225,,,
83,729,DR,ML,233,RUBXX,1,0,-,-,50,,,
83,729,DR,ML,233,RUBXX,1,0,-,-,50,,,
83,729,DR,ML,233,RUBXX,1,0,-,-,100,A,,
83,729,DR,ML,233,ROSMU,1,0,-,-,40,,,
83,729,DR,ML,233,PRUSE,1,1,K4690,K4690,150,,,
83,729,DR,ML,233,PRUSE,2,3,K4691,K4693,110,A,,
83,729,DR,ML,233,ROSMU,1,2,K4694,K4695,100,A,,
83,729,DR,ML,233,MALXX,1,0,-,-,100,A,,
83,729,DR,ML,233,ROSMU,1,0,-,-,,A,,
84,729,DR,ML,233,ROSMU,1,1,K4696,K4696,150,A,,
84,729,DR,ML,233,VIBLE,1,0,-,-,150,RE-DO,,
84,729,DR,ML,233,VIBLE,2,1,K4697,K4697,120,,,
84,730,PD,ML,234,PRUSE,1,0,-,-,120,,,
84,730,PD,ML,234,PRUSE,2,1,K4714,K4714,120,,,
84,730,PD,ML,234,ROSMU,1,0,-,-,75,,,
84,730,PD,ML,234,FRAAM,1,0,-,-,20,,,
84,730,PD,ML,234,LIGOB,1,1,K4715,K4715,250,A,,
84,730,PD,ML,234,LIGOB,2,0,-,-,175,A,,
84,730,PD,ML,234,ROSMU,1,0,-,-,60,,,
84,730,PD,ML,234,ROSMU,2,0,-,-,100,,,
84,730,PD,ML,234,FRAAM,1,0,-,-,17,,,
84,730,PD,ML,234,ROSMU,1,0,-,-,175,,,
84,730,PD,ML,234,ROSMU,1,0,-,-,175,,,
84,730,PD,ML,234,RUBXX,1,0,-,-,40,,,
84,730,PD,ML,234,ROSMU,1,0,-,-,300,A,,
84,730,PD,ML,234,ROSMU,1,0,-,-,150,A,,
84,730,PD,ML,234,LIGOB,1,0,-,-,120,,,
84,730,PD,ML,234,LIGOB,2,0,-,-,130,,,
84,730,PD,ML,234,LIGOB,3,0,-,-,60,,,
84,730,PD,ML,234,VIBSI,1,0,-,-,75,A,,
84,730,PD,ML,234,LIGOB,1,0,-,-,130,,,
84,730,PD,ML,235,RUBXX,1,0,-,-,65,,,
84,730,PD,ML,235,FRAAM,1,0,-,-,60,A,,
84,730,PD,ML,235,ROSMU,1,0,-,-,100,A,,
84,730,PD,ML,235,FRAAM,1,0,-,-,60,,,
84,730,PD,ML,235,RUBXX,1,0,-,-,50,,,
84,730,PD,ML,235,LIGOB,1,0,-,-,200,A,,
84,730,PD,ML,235,ROSMU,1,1,K4716,K4716,75,A,,
84,730,PD,ML,235,RUBXX,1,2,K4717,K4718,80,A,,
84,730,PD,ML,235,RUBXX,1,0,-,-,90,,,
84,730,PD,ML,235,BERTH,1,0,-,-,350,,,
84,730,PD,ML,235,RUBXX,1,0,-,-,50,,,
85,730,PD,ML DR,235,ROSMU,1,3,K4719,K4721,80,,,
85,730,PD,ML DR,235,ROSMU,1,1,K4722,K4722,175,,,
85,730,PD,ML DR,235,ROSMU,1,1,K4723,K4723,110,A,,
85,730,PD,ML DR,235,ROSMU,1,2,K4725,K4726,130,,,
85,730,PD,ML DR,235,ROSMU,1,1,K4724,K4724,150,A,,
85,730,PD,ML DR,235,ROSMU,2,1,K4727,K4727,100,A,,
85,730,PD,ML DR,235,EUOAL,1,0,-,-,200,,,
85,730,PD,ML DR,235,FRAAM,1,0,-,-,85,,,
85,730,PD,ML DR,235,SAMCA,1,0,-,-,60,,,
85,730,PD,ML DR,235,ROSMU,1,0,-,-,90,,,
85,730,PD,ML DR,235,ROSMU,2,0,-,-,80,A,,
